UKPRN,UnitOfAssessment,MultipleSubmission,Source,Income2008,Income2009,Income2010,Income2011,Income2012
10007166,25,,1,46594,29835,14994,0,4852
10007166,25,,2,85393,56976,47827,31316,5110
10007166,25,,4,289497,324270,195616,190127,39997
10007166,25,,5,1369,0,0,20000,0
10007166,25,,6,3914,5526,0,0,0
10007139,25,,1,0,0,0,10000,7422
10007139,25,,2,0,0,393,380,2882
10007139,25,,3,750,750,0,0,0
10007139,25,,4,15217,33982,5250,32744,6681
10007139,25,,5,0,4574,0,0,0
10007139,25,,6,6506,10423,7449,0,8828
10007139,25,,8,0,0,0,0,13319
10007139,25,,13,500,0,0,0,3205
10007167,25,,1,15250,8569,16416,76200,63040
10007167,25,,2,1834391,1810088,760002,486867,501415
10007167,25,,3,26554,284163,234173,171541,91796
10007167,25,,4,80173,5045,14146,25001,-9504
10007167,25,,5,0,0,0,97561,55817
10007167,25,,6,0,0,-11672,-12215,0
10007167,25,,10,0,30362,0,24558,0
10007167,25,,12,0,-1911,27234,21147,34790
10007167,25,,13,20549,42602,136138,43094,111314
10007713,25,,3,0,0,0,12252,24931
10007713,25,,6,0,0,0,0,47496
10007713,25,,13,0,0,0,3720,7191
10007783,25,,1,21320,0,0,1536,23535
10007783,25,,2,1600,18592,43935,20257,186
10007783,25,,3,12316,293,644,1013,-200
10007783,25,,4,959867,500662,163323,17981,60905
10007783,25,,5,18211,8469,820,2745,0
10007783,25,,6,2437,2924,2095,-1561,2829
10007783,25,,9,-6861,27329,13532,0,0
10007783,25,,10,0,7723,11171,2501,202
10007783,25,,13,4047,5567,2447,2483,4475
10007852,25,,1,55367,120021,70477,70990,45204
10007852,25,,2,16410,5965,35,4000,32753
10007852,25,,3,14748,12202,0,451,413
10007852,25,,4,32817,45941,67019,164323,179218
10007852,25,,6,9736,19420,12663,9891,568
10007852,25,,12,0,0,8499,1000,0
10007790,25,,1,314834,187444,181179,127007,126285
10007790,25,,2,260797,314233,544172,510725,416087
10007790,25,,3,562,3252,0,0,0
10007790,25,,4,1149227,675685,758796,541085,386653
10007790,25,,5,17592,17356,7139,0,0
10007790,25,,6,210402,216725,165005,100694,19275
10007790,25,,10,78656,46548,39570,44552,8460
10007790,25,,11,0,0,0,400,2642
10007790,25,,12,0,0,0,0,2854
10007790,25,,13,18512,46830,-1937,0,3628
10007794,25,,1,430815,318131,406627,244115,70519
10007794,25,,2,196006,95654,169664,62722,27145
10007794,25,,4,480007,447769,157338,99843,113148
10007794,25,,5,8063,5445,98,544,0
10007794,25,,6,139172,142308,139938,65038,14076
10007794,25,,9,0,0,14670,25529,7050
10007794,25,,11,0,0,7083,0,0
10007794,25,,12,55848,141979,30088,35791,6439
10007794,25,,13,62774,14007,29288,19979,23333
10007762,25,,2,4741,26208,52250,31978,67716
10007762,25,,3,0,0,0,0,-2437
10007762,25,,4,76493,94213,37364,76229,67484
10007762,25,,5,2324,85422,-922,0,0
10007762,25,,6,0,0,0,0,21711
10007804,25,,1,261856,234063,169225,72499,-183
10007804,25,,2,3482,5372,2989,479,3211
10007804,25,,4,125122,29206,79817,55514,116339
10007804,25,,5,5000,0,0,0,0
10007804,25,,6,-2548,45883,18208,34786,160764
10007804,25,,9,0,0,0,0,6621
10007804,25,,12,0,181,1592,0,0
10007804,25,,13,9387,9252,0,16847,21059
10007805,25,,1,160904,162583,174331,100886,23095
10007805,25,,2,9293,12135,2500,0,0
10007805,25,,3,72890,18807,42757,31743,63530
10007805,25,,4,463822,303845,205334,109090,49542
10007805,25,,5,0,12169,17528,6991,0
10007805,25,,6,17888,67736,65822,100306,51763
10007805,25,,9,-7621,14515,2406,0,60623
10007805,25,,12,1699,0,0,0,0
10007805,25,,13,202401,250770,268806,225440,161081
10007800,25,,1,1000,0,0,0,0
10007800,25,,2,1000,2000,1000,0,3000
10007800,25,,4,58000,66000,139000,28000,39000
10007800,25,,6,0,0,0,10000,0
10007814,25,,1,497905,717124,914485,1050005,1064180
10007814,25,,2,23675,22233,55861,122525,166514
10007814,25,,3,10456,55738,18087,2304,2119
10007814,25,,4,373980,217929,340937,451464,857252
10007814,25,,5,4401,349,0,0,0
10007814,25,,6,40917,43775,8815,22892,5178
10007814,25,,12,0,0,3640,124,0
10007814,25,,13,39076,5649,21549,740,75291
10005343,25,,1,50136,65851,9609,44138,25510
10005343,25,,2,1220450,1139898,352292,473425,429668
10005343,25,,3,11195,7320,21500,20259,0
10005343,25,,4,252109,930692,421567,880113,1292602
10005343,25,,5,-3827,7464,14421,0,0
10005343,25,,6,32844,28669,141404,75782,46512
10005343,25,,7,252993,354659,281127,166069,145928
10005343,25,,9,0,840,166,260,0
10005343,25,,10,641109,1112462,282237,450030,387735
10005343,25,,11,0,0,0,3182,0
10005343,25,,12,82587,0,0,0,4239
10005343,25,,13,153731,376668,248239,141145,128119
10008010,25,,2,12000,5000,18000,2000,3000
10008010,25,,4,237000,137000,152000,117000,96000
10008010,25,,5,48000,20000,5000,4000,27000
10008010,25,,6,26000,43000,31000,7000,6000
10008010,25,,9,6000,6000,6000,8000,56000
10008010,25,,13,0,18000,1000,0,0
10007807,25,,1,33484,0,31161,35798,56709
10007807,25,,2,125287,50259,35402,80467,20553
10007807,25,,4,153549,142704,152261,130196,270222
10007807,25,,5,215,2354,4227,5680,383
10007807,25,,6,0,0,0,0,41858
10007807,25,,9,2083,0,0,0,109
10007807,25,,12,0,1559,0,0,0
10007807,25,,13,128639,73056,348217,412566,268620
